user_id,posted,recommend
76561197998761331,2014-12-06,True
76561198064579722,,True
76561198096750939,2015-10-20,True
potatoskins,,True
crispymemesmantheyremyfavourite,2015-12-19,True
crispymemesmantheyremyfavourite,2015-12-22,True
crispymemesmantheyremyfavourite,2015-07-10,True
crispymemesmantheyremyfavourite,2014-04-03,True
76561198074409406,2015-09-18,False
H-Alo,2015-02-06,True
420Blz,2013-12-25,True
76561198076548816,2015-11-01,True
76561198076548816,,False
76561198076548816,2014-12-19,True
76561198076548816,2014-11-01,True
76561198076548816,2014-08-16,True
chillrend,2014-01-27,True
chillrend,2015-12-02,True
chillrend,2014-02-13,True
chillrend,2013-12-10,True
BarretaJrs,,True
Gborges,2014-07-03,True
lukeyturley,,True
lukeyturley,,False
lukeyturley,2014-07-04,True
PolygonCloud,,True
76561198095142204,2015-02-21,True
BOB_200,2014-03-07,True
BOB_200,,True
76561198070735033,2015-10-26,False
76561198018560501,2013-11-27,True
76561198069458790,,True
76561198069458790,2014-05-15,True
76561198069458790,2014-04-02,True
76561198051148175,2014-01-02,True
76561198047208452,2013-12-26,True
76561198047208452,,True
76561198047208452,2014-08-15,True
generalale,2014-04-12,True
generalale,2014-11-30,True
generalale,2013-11-21,True
brendoboy,2013-12-30,True
brendoboy,2014-09-05,False
brendoboy,2014-03-06,False
brendoboy,2014-04-13,True
brendoboy,2014-12-16,True
brendoboy,,True
brendoboy,2014-07-03,True
76561198071234254,2014-10-04,True
76561198071234254,2014-07-05,True
76561198071234254,2013-08-17,True
76561198071234254,2013-08-14,True
76561198071234254,2013-06-08,True
76561198165870150,,True
76561198165870150,,True
76561197988934555,,True
76561197988934555,,True
76561197988934555,2015-12-15,True
76561197988934555,2015-03-28,True
Infixation,2015-02-23,True
Infixation,2015-05-06,True
Infixation,2013-12-01,True
Infixation,2015-10-08,True
Infixation,2014-02-04,True
Infixation,2013-12-01,True
Infixation,2013-12-01,True
76561198071162228,,True
76561198047304525,2014-08-12,True
76561197994969639,2011-09-28,True
JuanManSnipez,2014-08-16,True
Ben_Andy,2014-02-09,False
Ben_Andy,2013-12-20,True
Bennysaputra,2015-08-01,True
76561198067021476,2014-10-29,True
76561198067021476,,True
76561198067021476,,True
76561198067021476,,True
76561198067021476,,True
76561198190487725,,True
76561198190487725,,True
76561198045071942,2015-01-26,True
Bhappiikhat,2014-07-28,True
Ahahahahahahahahahahahahahahaha,,True
Ahahahahahahahahahahahahahahaha,2014-09-13,False
BITCHPLESE,2015-01-15,True
BITCHPLESE,,False
BITCHPLESE,2015-02-07,True
Too_1337,2012-07-22,True
Too_1337,2015-06-15,True
kinglemon1222,2012-10-13,True
76561198030636321,2015-04-02,True
76561198007342405,,True
76561198007342405,,False
76561198007342405,,True
IJustWantedToTalk,2015-05-06,True
IJustWantedToTalk,,False
IJustWantedToTalk,,False
IJustWantedToTalk,,True
IJustWantedToTalk,2015-10-05,True
IJustWantedToTalk,2015-07-31,False
76561198081885254,,True
76561198034643189,2014-07-05,True
LlamasInNigjamas,2014-09-26,True
mavros88,2015-12-14,False
mavros88,2015-05-28,True
mavros88,,False
mavros88,,True
mavros88,,True
mavros88,,True
mavros88,2015-09-29,True
mavros88,2015-05-30,True
mavros88,2015-03-20,True
76561198035363871,,False
Hummingsenpai,2015-07-29,True
CHAAANG,2015-11-03,True
CHAAANG,2015-09-23,True
76561198056980314,,True
76561198056980314,,True
76561198077586769,2015-03-10,True
bitmat,2015-06-21,True
bitmat,2013-07-11,True
bitmat,2012-12-09,True
bitmat,2012-09-14,True
76561198028483487,2013-12-30,True
Ghoster09,2015-05-06,True
Ghoster09,2014-07-17,True
Ghoster09,2014-05-17,True
76561198081496844,2014-05-16,True
180577,2015-06-11,True
Barridos,2014-04-09,True
Blackhawk611,,True
76561197988863895,,False
76561197988863895,2015-12-28,True
76561198042728201,2014-05-16,True
76561198042728201,2014-10-01,True
hbk1462,2014-06-25,True
76561198088724903,2013-11-25,True
76561198057521157,2015-04-04,True
76561198057521157,2014-05-20,True
76561198057521157,2014-10-14,False
76561198057521157,2015-01-31,True
76561198053766465,,True
76561198057389499,2014-11-14,True
76561198057389499,2015-12-25,True
76561198057389499,,True
76561198057389499,,True
76561198057389499,2015-11-20,True
76561198057389499,2014-09-13,True
FHK,2015-12-27,True
76561198030735076,2013-10-20,True
76561198030735076,2015-04-09,False
Bluegills,2014-08-07,True
Bluegills,2014-08-06,True
Bluegills,2014-02-07,True
Bluegills,2014-01-06,True
Bluegills,2013-12-22,True
Bluegills,2013-12-06,True
Bluegills,2012-12-04,True
Bluegills,2012-07-17,True
76561197970931849,,True
76561197970931849,2014-03-12,True
76561197970931849,2015-07-04,False
rrbr,2015-10-01,False
rrbr,2015-01-21,True
13lazer,2012-07-15,True
76561198044344399,2015-08-03,True
76561197999613236,2013-12-16,True
76561197999613236,2015-10-25,True
76561197999613236,2015-11-28,True
76561197999613236,2015-05-08,True
RespekPlox,2015-04-26,True
76561198062288797,2015-10-06,True
76561198062288797,2015-07-09,True
bobseagull,2014-08-26,True
bobseagull,2014-05-07,True
bobseagull,2014-05-02,False
bobseagull,2015-01-16,True
bobseagull,2014-05-23,True
bobseagull,2014-05-07,True
bobseagull,2014-05-07,True
bokkkbokkk,2015-09-24,True
Bonesdontrattlethem,2014-06-20,True
76561198062403736,,True
76561198062403736,2015-08-22,True
76561198073642113,2012-10-21,True
76561198073642113,2014-01-06,True
76561198073642113,2013-12-17,True
76561198211433640,,True
76561198211433640,2015-11-13,True
ilyjoepoe,2015-03-10,True
Mantrouminati,2014-01-30,True
hididdlyhoe,2014-10-18,True
hididdlyhoe,,True
76561198027225504,2014-07-18,True
76561198027225504,2014-08-12,True
76561198027225504,2015-03-26,True
76561198027225504,2014-04-26,True
76561198027225504,2014-03-20,True
76561198027225504,2012-02-27,True
dicksoutforboromir,2015-10-17,True
dicksoutforboromir,2014-11-29,True
dicksoutforboromir,,True
dicksoutforboromir,,True
dicksoutforboromir,2014-11-28,True
dicksoutforboromir,,True
dicksoutforboromir,,False
probotsteve,2015-12-13,False
76561197977543317,2014-09-20,False
BrutalLegend69,2013-02-28,True
76561198007539695,2014-10-28,False
76561198007539695,2014-03-29,False
76561198064026657,2014-11-28,True
76561198064026657,2013-07-07,True
76561198024450886,2013-10-24,True
saint556,,True
saint556,2015-05-06,True
saint556,2014-09-23,True
saint556,2014-05-03,True
saint556,2014-05-01,True
saint556,2014-04-10,True
saint556,2014-01-05,True
Brayneeah,,False
brettebear,2014-06-20,True
metiqu,2015-10-16,True
Brianseb,,True
Brianseb,2014-03-20,True
spike_heart,2014-01-14,True
brocky0405,,True
brocky0405,2015-09-30,True
brocky0405,2015-08-10,True
brocky0405,2015-06-14,True
brocky0405,2014-09-08,True
brocky0405,2013-11-28,True
brocky0405,2013-09-25,True
76561198046094676,2012-10-01,True
76561198046094676,2013-09-23,True
76561198046094676,2013-08-31,True
76561198046094676,2013-08-20,True
76561198046094676,2013-03-25,True
Vladimirputinisgreatman,,True
Vladimirputinisgreatman,,True
Vladimirputinisgreatman,,True
Vladimirputinisgreatman,,True
Vladimirputinisgreatman,2015-10-08,True
Br0wni3,2015-12-18,True
76561198079351819,,True
76561198093381429,2015-01-08,True
76561198110065267,2015-03-05,True
76561198110065267,,True
76561198059167106,2014-12-12,True
76561198105270589,2014-10-18,True
76561198105270589,2014-07-10,True
76561198105270589,2015-07-17,True
76561198105270589,2015-04-18,True
Trutle,2014-11-28,True
Trutle,2014-06-21,True
Trutle,2014-04-21,True
BugsyBro,2015-05-05,True
BugsyBro,2015-12-23,True
BugsyBro,2014-07-03,False
BugsyBro,,True
BugsyBro,,True
BugsyBro,2014-06-29,True
Jyep,,True
Jyep,,True
76561198074561346,2014-12-19,True
76561198074561346,,True
76561198074561346,2013-12-24,True
76561198074561346,2014-02-28,True
76561198074561346,2015-05-16,True
76561198074561346,2015-06-19,True
76561198074561346,2013-10-14,True
76561198074561346,2013-06-09,True
76561198094074209,2015-12-01,True
76561198094074209,2013-11-04,True
76561198094074209,2015-12-18,True
BurningCassette,,True
BurningCassette,,True
76561198087011672,2014-02-16,True
busternut,2015-12-27,True
busternut,2013-12-24,True
busternut,,True
busternut,2014-09-28,True
busternut,2014-06-22,True
76561198075981950,2015-08-26,True
76561198075981950,2015-06-12,True
Butteryyy,2013-12-11,True
76561198079326390,2014-12-16,True
76561198079326390,2015-05-11,False
76561198142749308,2015-05-20,True
76561198142749308,2014-11-28,True
897w463824638109276,2014-03-21,True
897w463824638109276,2014-01-28,True
Butterz,2014-12-20,True
8789568,2015-03-23,True
76561198112547239,2015-10-29,True
ByzGirl,2015-09-20,True
ByzGirl,2015-04-28,True
C14M8S,2014-09-03,True
C14M8S,2014-08-19,True
C14M8S,2014-08-16,True
C14M8S,2014-05-09,False
C14M8S,2014-05-09,False
C14M8S,2015-05-30,False
C14M8S,2014-07-06,False
C14M8S,2014-05-09,False
C14M8S,2014-05-09,True
C14M8S,2014-09-26,True
1122305938,2014-01-12,True
1122305938,2014-01-10,True
1122305938,2013-12-10,True
1122305938,2014-01-12,False
76561198069050565,2014-01-29,True
76561198069050565,2014-11-14,False
Cabey64,,True
Cabey64,2014-06-24,True
Cabey64,2015-08-07,True
Cabey64,2015-01-19,True
Cabjoy,2014-06-26,True
76561198082278758,,False
Stormaggen,2015-04-01,True
gusvu,2015-08-14,True
gusvu,2014-10-13,True
Punixa,,True
Punixa,2015-07-04,True
Punixa,2015-05-23,True
Punixa,2015-05-23,True
Punixa,2013-12-16,True
Punixa,,False
Punixa,,True
76561198051084367,,True
76561198044402508,2015-01-17,True
76561198081987102,2013-12-24,True
76561198081987102,,True
76561198081987102,2013-12-24,True
76561197996741396,2013-12-01,True
calii,,True
calii,,True
calii,2015-04-15,True
76561198084718144,2015-11-25,True
76561198077034833,2014-01-07,True
calypto52,2013-11-29,True
camduman,,False
camduman,,True
camduman,2014-07-24,True
camduman,,True
camduman,2014-06-20,True
camquarter,2014-06-22,True
aquelecaraqfazaquilo,2015-05-04,False
aquelecaraqfazaquilo,2015-06-19,True
aquelecaraqfazaquilo,2015-01-28,False
aquelecaraqfazaquilo,2015-01-21,True
aquelecaraqfazaquilo,2014-12-23,True
aquelecaraqfazaquilo,2014-10-29,False
aquelecaraqfazaquilo,2014-09-30,True
aquelecaraqfazaquilo,2014-08-10,True
aquelecaraqfazaquilo,2014-07-23,True
aquelecaraqfazaquilo,2014-01-20,True
76561198079009374,2014-06-27,True
76561197992910116,2014-07-11,True
76561197992910116,2014-02-06,True
76561197992910116,2014-06-09,True
76561197992910116,2014-07-24,True
76561197992910116,2014-02-08,True
76561197992910116,2013-12-10,True
jonjon4351,2013-12-07,True
76561198008551473,2014-06-23,True
76561198008551473,2015-01-10,True
ThePyrite99,2014-12-21,True
76561198062276935,2015-07-05,False
76561198062276935,2013-02-24,True
76561198062276935,2013-02-24,True
76561198048121243,2013-12-28,True
76561198048121243,2014-02-05,True
76561198048121243,2013-12-20,True
CAPTAINVRITRAS,2015-07-09,True
ConkerBirdy,2015-11-24,True
ConkerBirdy,,True
ConkerBirdy,2015-02-21,True
ConkerBirdy,2015-02-18,True
76561198078194423,2015-08-05,True
76561198067657905,2014-06-20,True
76561198070072786,2015-12-04,True
76561198070072786,2014-04-03,True
76561198070072786,2014-02-22,True
76561197966764681,2014-09-12,True
76561198007988939,2015-11-02,True
ca_ra_cal,2015-08-19,True
76561198067721589,,False
76561198067721589,,False
76561198067721589,2014-06-23,True
76561198067721589,2014-08-11,True
76561197996092338,2012-10-16,True
carouserwhite,2014-02-19,True
carouserwhite,2015-07-19,True
carouserwhite,2014-02-22,True
76561198045631910,2014-06-14,True
76561198078670623,,True
76561198078670623,2014-01-23,True
Lord_Casso,2015-11-09,True
Lord_Casso,2015-07-11,True
Lord_Casso,,True
76561198058789410,,True
76561198070087725,2014-02-18,True
fsfs546hd,2013-11-14,True
76561198045283919,,False
76561198045283919,2015-03-07,True
76561198045283919,,False
76561198081438874,,True
76561198081438874,2014-06-02,False
76561198072411281,2015-01-18,True
76561198072411281,2015-01-18,True
76561198072411281,2015-01-18,True
76561198072411281,2014-01-31,True
76561198032143135,2014-08-01,True
CrazyGiraffe71,2015-01-22,True
chalkmetal,2014-02-14,True
kggj,2015-01-20,True
kggj,2015-01-20,True
asdasdfsadgdfhfgjggj,2015-03-21,True
asdasdfsadgdfhfgjggj,2014-05-05,True
elheat,2010-12-19,True
ElementalGodChaos,2015-10-19,True
ElementalGodChaos,2014-04-25,True
ElementalGodChaos,2014-04-25,True
ElementalGodChaos,2014-04-25,True
ElementalGodChaos,2015-10-19,False
ElementalGodChaos,2015-07-23,True
76561197971917242,2015-12-19,True
melonmaniac,2015-11-27,True
melonmaniac,2014-03-08,True
76561198048491595,2013-12-25,True
76561198074108172,2015-01-16,True
charmaps5,2014-09-20,True
mexz1999,,False
mexz1999,2014-10-18,True
mexz1999,2014-12-25,True
IchMasKung,2015-12-18,True
IchMasKung,2015-10-08,False
IchMasKung,2015-09-25,True
IchMasKung,2014-12-26,True
HoxtonPleaseDontSueMe,2015-10-24,True
HoxtonPleaseDontSueMe,2014-08-16,True
HoxtonPleaseDontSueMe,2014-11-26,True
HoxtonPleaseDontSueMe,2014-09-18,True
HoxtonPleaseDontSueMe,,True
HoxtonPleaseDontSueMe,,True
HoxtonPleaseDontSueMe,2014-01-29,True
76561198051215704,2014-06-07,True
76561198051215704,2014-03-26,True
76561198051215704,2014-02-10,True
76561198058842042,,False
76561198074291619,2015-10-02,True
cheetahpocalypse,2014-02-16,True
cheetahpocalypse,,True
cheetahpocalypse,2013-02-25,True
Axzothrift,2015-12-19,True
76561198283109848,,True
Chermoil,,True
harharharharhar,2015-02-22,True
chicken_tonight,,True
chicken_tonight,2015-11-18,True
chicken_tonight,2015-03-07,True
chicken_tonight,2014-11-04,True
chicken_tonight,2015-11-18,True
chicken_tonight,2015-09-30,True
chicken_tonight,2015-09-03,True
chicken_tonight,2015-08-15,True
chicken_tonight,2014-09-21,True
chicken_tonight,2014-03-17,True
chidvd,2011-12-27,True
chidvd,2011-02-22,True
chidvd,2010-12-20,True
chidvd,2014-03-06,True
chidvd,2015-07-15,True
chidvd,2015-07-23,True
chidvd,2014-05-10,True
chidvd,2012-02-01,True
76561198056960847,2014-09-01,True
76561198056960847,2014-06-22,True
76561198052700471,,False
76561198097450390,2015-11-29,False
76561198097450390,2015-12-06,True
76561198097450390,2015-07-14,True
76561198097450390,2014-08-10,False
76561197981448997,,False
aerpub,2014-03-29,True
aerpub,2014-03-29,True
76561198078733772,2015-03-28,True
76561198061273070,2015-07-20,True
SmeshDoge,2015-10-14,True
SmeshDoge,2015-09-28,True
SmeshDoge,2015-02-22,True
SmeshDoge,2015-02-15,True
SmeshDoge,2015-02-15,True
SmeshDoge,2015-02-07,True
76561198037342853,2015-06-01,True
76561198062869989,2015-08-13,True
76561198062869989,2013-12-19,True
76561198062869989,2015-08-22,True
76561198062869989,2014-10-29,True
harrisonnorris,,True
harrisonnorris,2015-06-25,True
76561198142474106,2015-12-13,True
76561198142474106,2015-12-07,False
76561198142474106,2015-12-26,True
76561198142474106,2015-10-24,False
Los_Shmurdos,2014-12-25,True
ciborg2000,,True
ciborg2000,2015-08-11,True
ciborg2000,2015-11-06,False
ciborg2000,,True
ciborg2000,,False
ciborg2000,2015-10-15,True
ciborg2000,2013-11-10,True
Mikinmash,2013-11-25,True
76561198060510583,,True
76561198060510583,2014-02-02,True
Norf_Norf,,True
Norf_Norf,2014-06-01,True
Norf_Norf,2014-06-01,True
Norf_Norf,2014-09-16,True
Norf_Norf,2014-01-25,True
Norf_Norf,2014-06-01,True
Norf_Norf,,True
Norf_Norf,2013-06-01,True
Norf_Norf,2013-02-09,True
Norf_Norf,2014-06-01,False
76561198041840982,,False
76561198041840982,2013-12-21,True
76561198056339034,2015-11-04,False
76561198056339034,2015-10-02,True
76561198056339034,2015-11-22,True
76561198056339034,2015-09-08,True
OfficialSenix,2015-11-18,True
OfficialSenix,2015-11-25,False
OfficialSenix,2015-09-12,True
OfficialSenix,2015-11-20,False
OfficialSenix,2015-09-23,False
OfficialSenix,2014-12-21,True
OfficialSenix,2015-04-11,False
OfficialSenix,2015-10-19,False
OfficialSenix,2015-09-11,False
OfficialSenix,2015-09-11,True
mike14476,2014-08-08,True
mike14476,2014-04-28,True
mike14476,2014-03-20,True
kelby003,,True
kelby003,,True
kelby003,,True
kelby003,,True
Clawz3z,2014-04-19,True
76561198079650317,2015-06-12,True
76561198071207551,2013-12-10,True
76561198071207551,2015-07-17,True
76561198071207551,2015-10-03,True
76561198071207551,2015-09-28,True
76561198071207551,2015-05-28,True
76561198071207551,2014-06-28,True
76561198071207551,2013-12-21,True
76561198061039259,2014-02-15,True
76561198061039259,2014-02-05,True
76561198061039259,2013-12-29,False
76561198074202726,2015-07-15,True
76561198074347537,2014-06-17,True
SurfChicken,2015-06-16,True
76561198126142125,2014-05-09,False
Clouwolf,,False
76561198043339975,2015-09-18,True
76561198043339975,2013-12-16,True
76561198043339975,2013-11-28,True
76561198043339975,,False
76561198043339975,,False
76561198043339975,2015-06-27,True
69bmw,2015-09-06,True
69bmw,2015-07-10,False
76561198067414480,2014-04-11,True
76561198067414480,2015-08-22,True
76561198078246064,2015-04-18,True
76561198078246064,2015-01-08,True
iamshingo,2013-12-22,True
SirParadiseLost,2015-06-07,True
SirParadiseLost,2015-06-07,True
SirParadiseLost,2014-07-12,False
SirParadiseLost,2012-10-28,True
Rafantasma,2013-02-07,True
SupermanSocks17,2015-04-02,True
SupermanSocks17,2015-02-18,True
SupermanSocks17,2015-02-09,True
SupermanSocks17,2015-01-14,True
SupermanSocks17,2015-01-11,True
SupermanSocks17,2014-04-21,True
SupermanSocks17,2014-01-01,True
76561198061456632,,True
76561198061456632,2015-12-23,True
76561198061456632,2015-12-13,True
76561198061456632,2015-12-08,True
76561198049614185,2015-07-08,True
76561198049614185,2014-02-27,True
76561198049614185,2014-12-31,True
76561198049614185,2014-06-24,False
76561198049614185,,True
76561198049614185,2015-08-02,True
76561198049614185,2014-07-25,True
76561198049614185,2014-04-26,False
76561198049614185,2014-02-14,True
76561198046958203,2013-12-15,True
76561198046958203,,False
76561198046958203,2014-06-21,True
76561198046958203,2015-10-25,True
76561198046958203,2014-02-15,True
76561198046958203,2014-02-07,True
76561198046958203,2014-01-10,True
76561198046958203,2013-11-11,True
UnseenEvangelist,2014-03-01,False
jichaelcoaching,2015-12-15,True
CompoBlue,,False
MT-101,2015-02-14,True
76561198172099661,2015-04-22,True
76561198172099661,2015-10-30,True
76561198172099661,2015-05-09,True
ConjuredMadness,2013-12-12,True
ConjuredMadness,2014-11-04,True
ConjuredMadness,2014-10-30,True
cookieblade,2013-08-27,True
coolslayer666,2014-11-22,True
cheese_is_illuminati,2015-12-27,True
76561198042756236,,False
76561198042756236,2014-12-02,False
ndrss,2014-04-18,True
ndrss,2013-11-26,True
ndrss,,True
ndrss,,True
76561198081677554,2015-06-21,True
76561198081677554,2015-01-10,True
Gamercubeeyes,2015-04-14,True
76561198091515229,2015-01-03,True
NotJustAnyOrange,2015-06-03,True
cosmicguy22,,True
Cosmonaut123456789,2014-09-14,True
Cosmonaut123456789,2014-09-15,True
Cosmonaut123456789,2015-09-08,True
76561197971591275,2015-12-06,True
TheCheekyOne,,False
aProfileInTheMidOfNowhere,2015-11-29,True
76561198107928649,2014-02-08,True
76561198107928649,2014-04-05,True
76561198107928649,2015-12-19,False
76561198056352983,2014-06-27,True
76561198104404617,,True
76561198104404617,2015-10-12,True
76561198104404617,2015-12-16,True
76561198104404617,2014-04-19,True
76561198104404617,,True
76561198104404617,,True
76561198071955492,2014-11-25,True
76561198071955492,2014-10-25,True
76561198071955492,2015-04-30,True
76561198071955492,2014-12-03,True
