user_id,total_spent,items_count,recommend_total,percent_recommend
420cheekycunt,89.92999999999999,14,0.0,0.0
420dankmemer,471.63,53,0.0,0.0
420fedora,1029.26,92,9.0,9.78
420gandalfyoda,504.73,36,0.0,0.0
420haybale,87.94,18,0.0,0.0
420lol420,74.94999999999999,31,0.0,0.0
420slender,322.78999999999996,32,1.0,3.12
4234213234124,59.95,20,1.0,5.0
42456,45.94,9,5.0,55.56
42654264,207.94,24,1.0,4.17
427533764,0.0,1,0.0,0.0
42978717,2630.57,217,0.0,0.0
42rsfw42efwrwr,159.97,29,0.0,0.0
4301945,63.93,13,1.0,7.69
4321louis,535.01,70,1.0,1.43
4324434,110.9,19,2.0,10.53
434238948,239.82999999999998,80,7.0,8.75
434546464,902.55,76,3.0,3.95
44196,1884.53,140,3.0,2.14
442199,14.99,4,0.0,0.0
44290,195.87,34,1.0,2.94
4432XABLAU,1572.37,204,3.0,1.47
4454664,899.5,76,0.0,0.0
4456829,290.84999999999997,36,0.0,0.0
44579,390.81,47,1.0,2.13
44845991789,301.8,25,0.0,0.0
44925952,79.94,10,0.0,0.0
452213,14.99,3,0.0,0.0
45236243663663643636,684.63,45,0.0,0.0
45378665,19.99,3,0.0,0.0
4545451111,84.97,38,1.0,2.63
4545648,24.97,8,1.0,12.5
454575878752,18.98,12,0.0,0.0
45514551,456.71999999999997,70,4.0,5.71
45544554455445,922.38,91,1.0,1.1
45622hd,14.98,3,0.0,0.0
4563453467436754656677,107.96000000000001,8,1.0,12.5
4564231564,467.7,38,0.0,0.0
4567cabi,378.7,45,0.0,0.0
45685748567857,499.69,58,1.0,1.72
45748930,19.99,21,0.0,0.0
45826755958,544.8100000000001,40,1.0,2.5
458768,448.67,64,0.0,0.0
458769873675,117.94,7,0.0,0.0
45883274,3059.98,275,0.0,0.0
45979,0.0,3,0.0,0.0
46366536564574576346346546,620.63,192,1.0,0.52
4687843213132,122.89999999999999,12,0.0,0.0
4735736754,64.96,16,0.0,0.0
47444744,44.97,6,0.0,0.0
47DollarsInMyBankAccount,896.46,73,0.0,0.0
47enth,2825.58,224,0.0,0.0
4801,824.52,70,2.0,2.86
4805766,0.0,4,0.0,0.0
48226746,1600.23,123,7.0,5.69
483752394756293478563845,19.98,10,0.0,0.0
486259317,603.61,94,5.0,5.32
4Elementals,11.99,19,0.0,0.0
4KnightArtorias,9.99,39,0.0,0.0
4RCH4NG3Ll,1311.0,173,3.0,1.73
4_5C12U13,1490.72,127,6.0,4.72
4bigs,9.99,2,0.0,0.0
4d1t,382.87,23,0.0,0.0
4hwei,1640.59,187,2.0,1.07
4i20swagyolo69,127.85,24,4.0,16.67
4loreseeker,103.42,31,0.0,0.0
4mrtm,715.87,127,5.0,3.94
4n0m4ly,995.18,78,0.0,0.0
4n631,634.6899999999999,51,1.0,1.96
4nti-y0u,1513.8899999999999,116,2.0,1.72
4op2U,621.51,89,0.0,0.0
4p4ch3,520.63,48,0.0,0.0
4skin5head,661.6999999999999,53,0.0,0.0
4tiles,327.83,20,1.0,5.0
50899161,2225.12,213,0.0,0.0
51041,484.71999999999997,47,1.0,2.13
51134243,937.17,95,7.0,7.37
512356,4148.97,518,8.0,1.54
51252151215512,514.75,74,0.0,0.0
512am,334.82,38,0.0,0.0
513659145,95.95,8,0.0,0.0
51564210333,528.59,81,2.0,2.47
519130312,646.46,100,0.0,0.0
519348245,239.64,71,1.0,1.41
51centcorn,2887.93,299,5.0,1.67
51jets,126.89,28,1.0,3.57
52554261,0.0,2,0.0,0.0
527788235,2698.1,245,6.0,2.45
53071407,354.87,26,0.0,0.0
53112195114,369.73,51,1.0,1.96
5318064,765.41,50,0.0,0.0
5343039,3649.1,204,1.0,0.49
535346456636,239.85,83,1.0,1.2
53774,2476.59,178,0.0,0.0
5400540054005400,1240.36,101,8.0,7.92
54263144,269.88,35,2.0,5.71
54321DrOpThEbAsS,215.84,19,0.0,0.0
5438910,89.94,25,0.0,0.0
544183980,1556.42,133,1.0,0.75
544542132154524145,7.99,33,1.0,3.03
54494292,94.93,23,0.0,0.0
5453V3,113.91,17,0.0,0.0
54546545,847.45,89,1.0,1.12
54678907652,690.49,71,4.0,5.63
5469782134896,3978.91,351,0.0,0.0
548547248072804,745.47,74,3.0,4.05
54Strat,623.61,57,3.0,5.26
54r93,2968.43,199,0.0,0.0
550455,0.0,16,0.0,0.0
554076033,154.95000000000002,14,1.0,7.14
55432147,630.63,133,1.0,0.75
5554Grovesy,1064.42,91,4.0,4.4
5564321,139.92,23,0.0,0.0
558092,333.74,53,5.0,9.43
564743553uy5367,484.72999999999996,52,1.0,1.92
567234,475.71999999999997,61,0.0,0.0
56745879956,0.0,6,0.0,0.0
56748930,319.8,34,0.0,0.0
5678LetMeCyaBootyShake,817.41,100,1.0,1.0
5692496235797644,1273.29,107,0.0,0.0
5739108,1163.25,101,0.0,0.0
57841325,249.36,37,0.0,0.0
5790870877878,0.0,12,0.0,0.0
579132657905,54.96,10,0.0,0.0
58077979,211.77,40,1.0,2.5
58254410,1512.04,170,4.0,2.35
58291756,4.99,1,0.0,0.0
5856565456564,1008.46,104,5.0,4.81
58981044,513.59,92,1.0,1.09
5901,683.4399999999999,65,0.0,0.0
59285912859,485.65,52,0.0,0.0
5975,2937.25,241,1.0,0.41
5LuG,184.87,23,1.0,4.35
5car3crow,1241.22,99,0.0,0.0
5h0tL3s5,908.49,72,0.0,0.0
5nakebit3,419.76,42,0.0,0.0
5p1ca,1036.3999999999999,83,0.0,0.0
5spooky420me,196.88,24,3.0,12.5
5unDe,0.0,1,0.0,0.0
5weetness,0.0,1,0.0,0.0
5yearoldrexrex111,1303.1499999999999,122,1.0,0.82
60324133769,623.38,87,5.0,5.75
6060548,1153.3799999999999,95,0.0,0.0
60sSpiderman,49.95,15,0.0,0.0
61241571,154.91,21,1.0,4.76
61428,210.85999999999999,26,0.0,0.0
616333,22.979999999999997,77,2.0,2.6
61782,501.77,69,0.0,0.0
618554,184.88,30,1.0,3.33
6294421419,836.58,116,2.0,1.72
63246555,59.96,26,0.0,0.0
6344143214,9.99,3,0.0,0.0
63718432421321321312,299.84,74,3.0,4.05
63Hayden,1307.61,150,6.0,4.0
6435677448,471.76,43,1.0,2.33
64512328,979.45,131,3.0,2.29
64574574574744,179.85999999999999,36,3.0,8.33
64723864,2367.53,221,0.0,0.0
650326,86.94,12,0.0,0.0
6524696969,372.78,47,0.0,0.0
653448,1853.69,154,0.0,0.0
6545_Sniffler,1351.54,49,0.0,0.0
65464684,1752.95,179,0.0,0.0
65711642,600.34,48,0.0,0.0
657475591245,1741.87,138,1.0,0.72
6592,3827.14,335,1.0,0.3
66083299,368.78000000000003,30,4.0,13.33
66113860,509.75,41,0.0,0.0
666101,3358.34,236,0.0,0.0
66666669999999,1268.3,121,0.0,0.0
666999661,199.81,25,0.0,0.0
666NeCrO,6383.66,505,0.0,0.0
666slayerr666,1141.29,133,1.0,0.75
66839427,976.41,88,1.0,1.14
66d,781.28,78,2.0,2.56
66ot,485.64,54,0.0,0.0
67162763,360.7,90,0.0,0.0
6738497298564377854673421,992.28,128,2.0,1.56
67712702,64.95,14,0.0,0.0
678rtv45,194.85999999999999,35,4.0,11.43
679gog,562.63,54,0.0,0.0
67samjosh,583.56,59,1.0,1.69
68496742234,2066.2,178,0.0,0.0
6871,973.34,110,0.0,0.0
69133709,300.79,34,1.0,2.94
69222518,634.59,116,0.0,0.0
692412341234,60.94,28,1.0,3.57
6935,1851.61,168,7.0,4.17
694201337694201337,174.88,51,2.0,3.92
696969696969699,363.25,38,2.0,5.26
696969697,3561.31,293,0.0,0.0
697235,174.9,22,0.0,0.0
698959,1127.37,97,0.0,0.0
69_420_bl41e_fgt,842.4599999999999,85,1.0,1.18
69bmw,245.85999999999999,34,1.0,2.94
69doggystyle,692.61,100,0.0,0.0
69madman,111.89,18,1.0,5.56
6C_Troll,357.78,33,0.0,0.0
6dighero,4075.44,337,2.0,0.59
6ex6ex6ex,815.45,82,1.0,1.22
6golf6,84.94,11,1.0,9.09
6teencarz,923.4399999999999,84,0.0,0.0
70293553,54.96,6,0.0,0.0
71124,550.65,60,0.0,0.0
711armageddoncarmageddon,777.39,96,3.0,3.12
7122456,79.95,28,1.0,3.57
71251241,331.77,100,9.0,9.0
7225eternally,59.959999999999994,10,0.0,0.0
72345,14.99,1,0.0,0.0
72345436754433546,1060.35,140,0.0,0.0
723943123,499.73,53,6.0,11.32
72947282842,34.98,2,1.0,50.0
735102120,14.99,9,1.0,11.11
737911,721.39,198,3.0,1.52
739567275,955.25,136,2.0,1.47
739749287981,154.35,38,1.0,2.63
740449400,324.82,28,1.0,3.57
74345,2341.07,207,0.0,0.0
743748734,74.98,19,0.0,0.0
7466NHK,109.96000000000001,54,0.0,0.0
748237482374284792,346.71999999999997,132,2.0,1.52
74987000,420.62,57,5.0,8.77
750805,8375.19,690,0.0,0.0
7515953,438.77,56,4.0,7.14
75498,281.77,37,0.0,0.0
756755557153145,1066.22,119,0.0,0.0
75791513,154.85,28,3.0,10.71
75k12,1198.37,99,3.0,3.03
76415,214.87,34,0.0,0.0
76561193688520497,603.57,57,0.0,0.0
76561197960271609,239.8,30,0.0,0.0
76561197960277635,434.64,42,0.0,0.0
76561197960279587,412.71,37,0.0,0.0
76561197960279912,425.7,36,0.0,0.0
76561197960281419,254.78,26,0.0,0.0
76561197960285738,134.87,16,0.0,0.0
76561197960285909,224.84,24,0.0,0.0
76561197960286077,99.88,13,0.0,0.0
76561197960286950,1907.58,184,0.0,0.0
76561197960288186,3769.68,254,1.0,0.39
76561197960295773,119.87,14,0.0,0.0
76561197960298230,739.5,71,0.0,0.0
76561197960299496,359.75,28,0.0,0.0
76561197960301970,1535.96,96,0.0,0.0
76561197960324641,13265.02,1168,0.0,0.0
76561197960324664,255.75,33,0.0,0.0
76561197960324928,1236.35,78,1.0,1.28
76561197960333283,180.8,24,0.0,0.0
76561197960339094,100.86,17,0.0,0.0
76561197960364170,485.62,47,0.0,0.0
76561197960366346,635.54,63,0.0,0.0
76561197960390517,985.43,75,0.0,0.0
76561197960425229,1376.23,94,1.0,1.06
76561197960426941,475.67,47,0.0,0.0
76561197960438497,169.82,21,1.0,4.76
76561197960453899,389.75,34,0.0,0.0
76561197960454309,935.57,64,0.0,0.0
76561197960459970,363.72999999999996,34,0.0,0.0
76561197960461312,1018.43,77,1.0,1.3
76561197960462807,59.910000000000004,10,0.0,0.0
76561197960467275,2380.87,214,2.0,0.93
76561197960468120,299.78999999999996,25,0.0,0.0
76561197960470293,139.85,18,0.0,0.0
76561197960471546,364.56,25,0.0,0.0
76561197960471761,540.56,51,0.0,0.0
76561197960478402,240.29999999999998,26,0.0,0.0
76561197960478966,369.8,36,0.0,0.0
76561197960481739,657.5699999999999,59,0.0,0.0
76561197960499156,49.92,8,0.0,0.0
76561197960508459,114.88,14,0.0,0.0
76561197960531365,144.86,16,0.0,0.0
76561197960541850,149.85,22,0.0,0.0
76561197960549169,2598.0299999999997,199,0.0,0.0
76561197960564189,667.59,56,0.0,0.0
76561197960565919,464.77,29,0.0,0.0
76561197960571317,596.46,68,0.0,0.0
76561197960572371,334.77,29,0.0,0.0
76561197960575139,1388.19,85,0.0,0.0
76561197960577481,2105.41,167,0.0,0.0
76561197960580457,120.85,16,0.0,0.0
76561197960589167,289.78,31,0.0,0.0
76561197960607334,254.76999999999998,29,0.0,0.0
76561197960608571,135.84,21,1.0,4.76
76561197960611419,194.82999999999998,21,0.0,0.0
76561197960617353,234.84,25,0.0,0.0
76561197960666461,94.89,17,0.0,0.0
76561197960693758,658.5699999999999,66,0.0,0.0
76561197960694096,2351.5499999999997,187,0.0,0.0
76561197960713250,2706.05,207,0.0,0.0
76561197960721600,302.74,31,0.0,0.0
76561197960721799,189.84,18,0.0,0.0
76561197960743001,74.9,17,1.0,5.88
76561197960799510,458.63,41,0.0,0.0
76561197960802408,190.79,25,0.0,0.0
76561197960802995,578.55,62,0.0,0.0
76561197960803312,522.55,56,0.0,0.0
76561197960811584,1844.58,195,0.0,0.0
76561197960811774,454.77,30,0.0,0.0
76561197960874012,314.84000000000003,19,0.0,0.0
76561197960877600,258.8,24,0.0,0.0
76561197960888883,470.69,40,0.0,0.0
76561197960891010,3405.29,269,0.0,0.0
76561197960946320,609.62,50,0.0,0.0
76561197960959352,460.71999999999997,33,0.0,0.0
76561197960959436,1596.1599999999999,136,0.0,0.0
76561197960962392,293.74,29,0.0,0.0
76561197960963799,951.36,98,0.0,0.0
76561197960971187,139.87,17,0.0,0.0
76561197961051810,1806.6499999999999,170,1.0,0.59
76561197961108717,1383.33,87,0.0,0.0
76561197961111954,204.82,24,0.0,0.0
76561197961118969,1120.43,78,0.0,0.0
76561197961124706,1464.08,111,1.0,0.9
76561197961157004,734.54,62,0.0,0.0
76561197961172553,1943.6,164,0.0,0.0
76561197961172915,1709.82,153,0.0,0.0
76561197961187815,183.82,24,0.0,0.0
76561197961216740,244.78,31,0.0,0.0
76561197961222930,214.81,22,0.0,0.0
76561197961234023,236.76,29,0.0,0.0
76561197961247707,1189.28,95,0.0,0.0
76561197961279828,300.76,33,0.0,0.0
76561197961316177,458.69,42,0.0,0.0
76561197961325529,1109.35,80,0.0,0.0
76561197961375322,195.8,24,0.0,0.0
76561197961448249,180.82999999999998,22,0.0,0.0
76561197961464265,608.61,74,1.0,1.35
76561197961465709,1226.34,91,0.0,0.0
76561197961527817,771.41,67,0.0,0.0
76561197961533298,3792.99,319,0.0,0.0
76561197961567943,1075.33,74,0.0,0.0
76561197961572037,79.9,17,0.0,0.0
76561197961612098,314.76,32,0.0,0.0
76561197961628243,1599.9099999999999,140,0.0,0.0
76561197961631213,633.59,69,0.0,0.0
76561197961637426,1156.8899999999999,101,0.0,0.0
76561197961643678,1236.37,100,0.0,0.0
76561197961648625,1375.05,106,0.0,0.0
76561197961663345,339.79,27,0.0,0.0
76561197961672116,970.35,90,0.0,0.0
76561197961702279,852.3,89,0.0,0.0
76561197961718947,365.84999999999997,34,1.0,2.94
76561197961739219,519.68,46,0.0,0.0
76561197961745322,171.84,16,0.0,0.0
76561197961823780,255.79,30,0.0,0.0
76561197961838528,240.87,18,0.0,0.0
76561197961840584,1116.28,97,0.0,0.0
76561197961857584,1693.79,144,0.0,0.0
76561197961860415,395.71,35,0.0,0.0
76561197961892438,1192.22,93,0.0,0.0
76561197961925195,184.84,24,0.0,0.0
76561197961948959,813.22,55,0.0,0.0
76561197961951233,74.9,12,0.0,0.0
76561197961979693,180.82,22,0.0,0.0
76561197962023392,354.78999999999996,30,0.0,0.0
76561197962025274,577.62,55,1.0,1.82
76561197962048866,1565.09,130,0.0,0.0
76561197962077181,187.81,29,0.0,0.0
76561197962080059,139.86,16,0.0,0.0
76561197962089166,109.87,17,0.0,0.0
76561197962104795,791.55,79,0.0,0.0
76561197962175536,252.78,28,0.0,0.0
76561197962197347,320.74,39,0.0,0.0
76561197962221247,1013.13,80,0.0,0.0
76561197962223765,129.85,15,0.0,0.0
76561197962298116,94.89,13,0.0,0.0
76561197962338878,434.71,45,0.0,0.0
76561197962414903,189.84,20,0.0,0.0
76561197962441411,319.78,30,0.0,0.0
76561197962448420,1084.29,86,0.0,0.0
76561197962604175,265.75,29,0.0,0.0
76561197962686639,615.64,44,0.0,0.0
76561197962728844,400.71,43,0.0,0.0
76561197962738675,804.51,64,0.0,0.0
76561197962755121,200.81,21,0.0,0.0
76561197962775018,961.45,77,0.0,0.0
76561197962862487,880.54,62,0.0,0.0
76561197962960302,1654.05,126,0.0,0.0
76561197963008605,49.92,9,0.0,0.0
76561197963038819,104.87,15,0.0,0.0
76561197963090949,259.83,24,0.0,0.0
76561197963130430,2506.13,204,0.0,0.0
76561197963206623,2414.48,187,0.0,0.0
76561197963219999,3281.83,235,0.0,0.0
76561197963262084,799.5699999999999,55,0.0,0.0
76561197963325844,189.85,19,0.0,0.0
76561197963338250,199.84,23,0.0,0.0
76561197963392788,476.72,40,1.0,2.5
76561197963401558,930.01,90,0.0,0.0
76561197963405974,1367.97,98,0.0,0.0
76561197963406032,250.76,29,0.0,0.0
76561197963420680,737.49,62,0.0,0.0
76561197963421102,150.82999999999998,19,0.0,0.0
76561197963429707,279.79,23,0.0,0.0
76561197963436918,1376.11,114,1.0,0.88
76561197963443099,509.66999999999996,44,0.0,0.0
76561197963443724,89.9,13,0.0,0.0
76561197963455626,3690.68,276,2.0,0.72
76561197963469414,2723.45,211,1.0,0.47
76561197963478502,521.63,59,1.0,1.69
76561197963485479,307.76,20,0.0,0.0
76561197963518361,74.9,13,0.0,0.0
76561197963518399,139.86,16,0.0,0.0
76561197963530842,139.84,23,0.0,0.0
76561197963532952,583.65,55,0.0,0.0
76561197963538874,487.61,52,0.0,0.0
76561197963549028,3215.98,218,0.0,0.0
76561197963584284,200.79,31,0.0,0.0
76561197963613344,225.78,29,0.0,0.0
76561197963638240,2122.75,167,1.0,0.6
76561197963746199,1194.96,138,0.0,0.0
76561197963759246,500.75,32,0.0,0.0
76561197963797456,1235.26,105,0.0,0.0
76561197963801702,644.38,51,0.0,0.0
76561197963914566,902.3,95,0.0,0.0
76561197963977595,984.33,89,0.0,0.0
76561197964050011,1093.44,75,0.0,0.0
76561197964072195,444.73,35,0.0,0.0
76561197964092053,2199.68,150,0.0,0.0
76561197964129564,1544.77,148,0.0,0.0
76561197964188781,3234.86,257,0.0,0.0
76561197964247504,334.77,36,0.0,0.0
76561197964286188,1309.21,97,0.0,0.0
76561197964301090,1747.05,111,0.0,0.0
76561197964310685,289.8,23,0.0,0.0
76561197964316999,3588.91,251,0.0,0.0
76561197964317648,4438.68,434,2.0,0.46
76561197964386329,309.76,32,0.0,0.0
76561197964386571,750.53,59,0.0,0.0
76561197964402427,1156.3799999999999,121,1.0,0.83
76561197964421738,1898.62,136,0.0,0.0
76561197964435063,1164.1299999999999,82,0.0,0.0
76561197964473354,239.79999999999998,25,0.0,0.0
76561197964542243,878.15,88,0.0,0.0
76561197964586074,926.51,66,0.0,0.0
76561197964656641,179.82,23,0.0,0.0
76561197964743118,490.68,42,0.0,0.0
76561197964743311,2582.06,200,0.0,0.0
76561197964753680,8563.41,766,4.0,0.52
76561197964772156,1213.26,118,0.0,0.0
76561197964876290,647.41,62,1.0,1.61
76561197964880950,2674.27,205,0.0,0.0
76561197964932511,49.92,8,0.0,0.0
76561197965036285,1090.3799999999999,70,0.0,0.0
76561197965059579,747.5799999999999,63,1.0,1.59
76561197965095468,958.05,83,0.0,0.0
76561197965096829,270.78,34,0.0,0.0
76561197965109264,7397.08,672,0.0,0.0
76561197965128569,792.48,66,0.0,0.0
76561197965139367,1908.84,140,0.0,0.0
76561197965144435,1406.11,101,1.0,0.99
76561197965157441,958.8299999999999,105,0.0,0.0
76561197965185036,980.25,84,0.0,0.0
76561197965205416,982.3100000000001,119,5.0,4.2
76561197965208032,3802.7799999999997,325,2.0,0.62
76561197965222957,294.8,26,0.0,0.0
76561197965224231,357.71999999999997,43,2.0,4.65
76561197965238303,190.8,25,0.0,0.0
76561197965240955,613.61,60,0.0,0.0
76561197965243099,265.76,28,0.0,0.0
76561197965245779,552.67,41,0.0,0.0
76561197965263006,2952.13,218,1.0,0.46
76561197965264721,129.85,24,0.0,0.0
76561197965265903,272.78,26,0.0,0.0
76561197965279916,426.51,61,0.0,0.0
76561197965281231,284.78999999999996,27,0.0,0.0
76561197965312871,1760.82,117,0.0,0.0
76561197965316354,185.82,20,0.0,0.0
76561197965316820,515.67,41,0.0,0.0
76561197965326033,1977.75,163,0.0,0.0
76561197965332011,270.74,31,0.0,0.0
76561197965355573,3109.37,269,0.0,0.0
76561197965359281,1002.03,138,0.0,0.0
76561197965370768,150.82999999999998,19,0.0,0.0
76561197965380720,908.38,85,0.0,0.0
76561197965444255,517.67,43,0.0,0.0
76561197965461199,1558.85,121,0.0,0.0
76561197965468767,405.74,33,0.0,0.0
76561197965494000,1155.19,110,0.0,0.0
76561197965557728,2911.18,213,2.0,0.94
76561197965631636,74.94,9,0.0,0.0
76561197965635189,2595.52,206,0.0,0.0
76561197965668941,151.89,62,1.0,1.61
76561197965716900,553.59,53,0.0,0.0
76561197965744283,200.85,20,0.0,0.0
76561197965808182,832.74,61,0.0,0.0
76561197965833962,404.77,32,0.0,0.0
76561197965839479,1073.26,84,0.0,0.0
76561197965847529,114.92,12,0.0,0.0
76561197965916509,1881.86,143,1.0,0.7
76561197965929122,1621.77,157,0.0,0.0
76561197965932870,1505.17,109,0.0,0.0
76561197965943381,957.3199999999999,77,0.0,0.0
76561197966004617,284.87,23,0.0,0.0
76561197966024531,1209.22,94,0.0,0.0
76561197966165673,644.73,43,0.0,0.0
76561197966191220,2060.89,139,0.0,0.0
76561197966194834,289.74,33,0.0,0.0
76561197966217462,206.79,25,0.0,0.0
76561197966217495,382.78,31,0.0,0.0
76561197966220930,823.4699999999999,73,0.0,0.0
76561197966227291,3473.12,237,1.0,0.42
76561197966261210,525.65,48,0.0,0.0
76561197966292841,2383.6,161,0.0,0.0
76561197966295765,710.63,89,0.0,0.0
76561197966298550,4365.64,286,1.0,0.35
76561197966301170,290.81,24,0.0,0.0
76561197966341514,908.42,76,0.0,0.0
76561197966514579,124.86,19,0.0,0.0
76561197966533843,255.76,27,0.0,0.0
76561197966578686,406.78,29,0.0,0.0
76561197966586458,997.56,69,1.0,1.45
76561197966587792,653.36,75,1.0,1.33
76561197966590415,1988.54,168,1.0,0.6
76561197966604253,4175.53,353,0.0,0.0
76561197966624181,49.92,9,0.0,0.0
76561197966647905,1756.91,146,0.0,0.0
76561197966693214,116.86,16,0.0,0.0
76561197966713982,504.72,44,0.0,0.0
76561197966721582,1096.2,94,0.0,0.0
76561197966723681,1985.85,144,0.0,0.0
76561197966725255,219.81,25,0.0,0.0
76561197966739560,151.86,17,0.0,0.0
76561197966764681,3446.12,223,1.0,0.45
76561197966804339,371.53000000000003,38,0.0,0.0
76561197966807924,3901.65,283,0.0,0.0
76561197966836671,866.16,101,0.0,0.0
76561197966846734,370.67,43,0.0,0.0
76561197966852281,199.84,19,0.0,0.0
76561197966878140,2366.34,163,0.0,0.0
76561197966936422,1930.79,135,0.0,0.0
76561197966950679,1014.25,86,0.0,0.0
76561197966956978,5433.86,454,1.0,0.22
76561197966979423,1620.09,111,1.0,0.9
76561197967019978,367.7,36,0.0,0.0
76561197967035821,485.72999999999996,39,0.0,0.0
76561197967104323,632.56,63,0.0,0.0
76561197967105188,10079.35,970,0.0,0.0
76561197967118843,1348.12,108,0.0,0.0
76561197967118917,169.69,15,1.0,6.67
76561197967157024,290.77,31,0.0,0.0
76561197967174031,3861.47,354,1.0,0.28
76561197967253452,465.71,39,1.0,2.56
76561197967270344,119.87,17,0.0,0.0
76561197967318124,592.64,48,0.0,0.0
76561197967370851,1204.29,118,1.0,0.85
76561197967372222,160.82,21,0.0,0.0
76561197967394259,297.75,31,0.0,0.0
76561197967411092,297.54,32,0.0,0.0
76561197967427519,4422.24,360,0.0,0.0
76561197967443671,1067.43,96,0.0,0.0
76561197967443926,1967.01,120,0.0,0.0
76561197967445425,870.34,76,1.0,1.32
76561197967457505,2047.1299999999999,129,0.0,0.0
76561197967469174,23974.68,3205,0.0,0.0
76561197967473231,3571.61,272,0.0,0.0
76561197967477981,589.5799999999999,57,0.0,0.0
76561197967492300,185.82,33,0.0,0.0
76561197967513414,2050.68,157,0.0,0.0
76561197967517744,49.92,9,0.0,0.0
76561197967568967,119.9,15,0.0,0.0
76561197967583370,1380.09,122,0.0,0.0
76561197967584607,1712.59,175,0.0,0.0
76561197967598398,2756.88,244,0.0,0.0
76561197967609413,4165.14,331,0.0,0.0
76561197967621845,1268.41,76,0.0,0.0
76561197967623794,1056.1299999999999,105,0.0,0.0
76561197967649169,151.85999999999999,14,0.0,0.0
76561197967664049,1351.1,95,1.0,1.05
76561197967675083,460.59,51,0.0,0.0
76561197967703294,144.85,19,0.0,0.0
76561197967708845,354.7,39,0.0,0.0
76561197967723333,2316.2799999999997,185,1.0,0.54
76561197967756999,6432.44,540,0.0,0.0
76561197967787808,980.35,109,0.0,0.0
76561197967789230,1131.07,106,0.0,0.0
76561197967794920,431.71,36,0.0,0.0
76561197967849744,2363.41,164,1.0,0.61
76561197967853296,1108.21,102,0.0,0.0
76561197967856025,335.78,28,0.0,0.0
76561197967883005,84.9,10,0.0,0.0
76561197967886769,164.85,20,0.0,0.0
76561197967915075,1634.1399999999999,104,0.0,0.0
76561197967947947,140.84,19,0.0,0.0
76561197968027714,1296.19,88,0.0,0.0
76561197968034630,240.78,30,0.0,0.0
76561197968090935,2676.19,220,0.0,0.0
76561197968108638,505.58,53,0.0,0.0
76561197968136686,64.94,11,0.0,0.0
76561197968154216,2019.9199999999998,138,0.0,0.0
76561197968167449,2301.2599999999998,225,5.0,2.22
76561197968184802,114.89,12,0.0,0.0
76561197968205306,925.46,73,1.0,1.37
76561197968269984,325.73,31,0.0,0.0
76561197968284494,259.86,18,0.0,0.0
76561197968287469,772.47,60,0.0,0.0
76561197968293229,1082.23,92,0.0,0.0
76561197968305777,1834.85,182,1.0,0.55
76561197968307794,3912.7,270,0.0,0.0
76561197968309477,340.75,38,0.0,0.0
76561197968314652,5147.55,414,1.0,0.24
76561197968331328,5377.38,393,0.0,0.0
76561197968361273,455.71999999999997,40,0.0,0.0
76561197968362646,560.72,36,0.0,0.0
76561197968373869,240.79,27,0.0,0.0
76561197968376795,3616.85,245,0.0,0.0
76561197968406106,298.73,37,0.0,0.0
76561197968409776,220.81,36,0.0,0.0
76561197968411887,9723.28,812,0.0,0.0
76561197968414429,2450.7,173,0.0,0.0
76561197968432179,461.69,34,0.0,0.0
76561197968474193,356.74,45,0.0,0.0
76561197968515654,434.72,57,0.0,0.0
76561197968515942,2650.5299999999997,191,0.0,0.0
76561197968547556,1337.97,121,0.0,0.0
76561197968572338,180.82999999999998,19,0.0,0.0
76561197968594848,74.9,13,0.0,0.0
76561197968602819,139.89,17,0.0,0.0
76561197968606273,1066.3,64,0.0,0.0
76561197968620326,782.5,61,0.0,0.0
76561197968623460,490.63,46,0.0,0.0
76561197968627825,594.63,46,0.0,0.0
76561197968647482,517.62,59,0.0,0.0
76561197968683994,2053.52,190,0.0,0.0
76561197968694830,317.76,53,0.0,0.0
76561197968697949,2071.15,175,0.0,0.0
76561197968760638,522.68,43,0.0,0.0
76561197968761070,374.7,39,0.0,0.0
76561197968765108,590.47,66,0.0,0.0
76561197968819541,562.71,39,0.0,0.0
76561197968819806,856.33,75,3.0,4.0
76561197968874281,1045.31,78,0.0,0.0
76561197968887720,4697.12,347,1.0,0.29
76561197968915746,543.66,46,0.0,0.0
76561197968942250,574.59,51,0.0,0.0
76561197968951553,699.71,45,0.0,0.0
76561197968986231,345.77,47,0.0,0.0
76561197968995739,449.77,34,0.0,0.0
76561197969020980,2909.13,241,8.0,3.32
76561197969099222,555.9399999999999,51,0.0,0.0
76561197969180389,337.75,34,0.0,0.0
76561197969208352,124.85,19,0.0,0.0
76561197969210592,2041.17,144,0.0,0.0
76561197969309317,1618.09,115,0.0,0.0
76561197969314107,2027.26,176,6.0,3.41
76561197969331617,315.8,32,0.0,0.0
76561197969332199,392.79,32,0.0,0.0
76561197969339666,1821.9,151,0.0,0.0
76561197969361001,743.59,61,0.0,0.0
76561197969375164,1346.19,144,0.0,0.0
76561197969407671,934.21,116,0.0,0.0
76561197969434273,1093.21,97,5.0,5.15
76561197969506741,104.88,14,0.0,0.0
76561197969526559,1219.28,83,0.0,0.0
76561197969534642,2104.45,183,0.0,0.0
76561197969569445,225.76999999999998,32,0.0,0.0
76561197969572003,259.84,25,0.0,0.0
76561197969577656,305.81,17,0.0,0.0
76561197969599867,3672.67,310,0.0,0.0
76561197969661732,398.8,32,0.0,0.0
